Date,Adj Close,Close,High,Low,Open,Volume
10/04/2024,87.02440643,87.03900146,87.40000153,83.70899963,83.9260025,431929000
11/04/2024,90.60079956,90.61599731,90.73899841,86.9260025,87.41999817,431637000
12/04/2024,88.17121124,88.18599701,90.17500305,87.52999878,89.6989975,426805000
15/04/2024,85.9865799,86.00099945,90.61299896,85.92900085,89.09799957,443077000
16/04/2024,87.40034485,87.41500092,88.11799622,86.06400299,86.43299866,370453000
17/04/2024,84.02091217,84.03500366,88.77500153,83.94999695,88.33999634,495400000
18/04/2024,84.65679932,84.67099762,86.19000244,82.40200043,84.97000122,447260000
19/04/2024,76.18722534,76.19999695,84.3239975,75.60600281,83.15000153,875198000
22/04/2024,79.50466919,79.51799774,80.07299805,76.40000153,78.10399628,596341000
23/04/2024,82.40917969,82.42299652,82.76899719,80.26399994,80.76899719,438559000
24/04/2024,79.66364288,79.67700195,84.08200073,79.18299866,83.94999695,512208000
25/04/2024,82.6181488,82.63200378,83.32299805,78.22299957,78.86799622,424641000
26/04/2024,87.72028351,87.73500061,88.33100128,83.38700104,83.81800079,551011000
29/04/2024,87.74228668,87.75700378,87.99199677,85.26599884,87.59500122,388971000
30/04/2024,86.38751221,86.40200043,88.81900024,86.30000305,87.23999786,363709000
01/05/2024,83.02707672,83.04100037,86,81.25499725,85.07700348,559863000
02/05/2024,85.8026123,85.81700134,86.23699951,83.19999695,84.4489975,377898000
03/05/2024,88.77411652,88.78900146,89.28099823,87.04000092,87.78900146,398341000
06/05/2024,92.12454987,92.13999939,92.22000122,89.05500031,89.38999939,376203000
07/05/2024,90.53881836,90.55400085,91.78099823,89.01100159,91.09799957,437342000
08/05/2024,90.39684296,90.41200256,91.19400024,89.41999817,89.48300171,325721000
09/05/2024,88.73212433,88.74700165,91.0719986,88.23100281,90.52899933,378013000
10/05/2024,89.86292267,89.87799835,91.40100098,89.22699738,90.30500031,335325000
13/05/2024,90.3838501,90.39900208,90.9980011,88.52899933,90.47799683,289680000
14/05/2024,91.34068298,91.35600281,91.65100098,88.93399811,89.59899902,296507000
15/05/2024,94.61412811,94.62999725,94.86199951,91.59899902,92.47200012,417735000
16/05/2024,94.3431778,94.35900116,95.81900024,94.10299683,94.91000366,323952000
17/05/2024,92.46348572,92.47899628,94.73999786,91.80599976,94.3690033,359691000
20/05/2024,94.76411438,94.77999878,95.19999695,93.44000244,93.75,318764000
21/05/2024,95.37001038,95.38600159,95.40000153,93.18000031,93.59899902,328946000
22/05/2024,94.93408203,94.94999695,96.01999664,93.24900055,95.45899963,548648000
23/05/2024,103.781601,103.7990036,106.3199997,101.5199966,102.0279999,835065000
24/05/2024,106.451149,106.4690018,106.4749985,103,104.4489975,429494000
28/05/2024,113.8819046,113.901001,114.939003,109.8830032,110.2440033,652728000
29/05/2024,114.805748,114.8249969,115.4919968,110.901001,113.0500031,557442000
30/05/2024,110.4814682,110.5,115.8190002,109.663002,114.6500015,487350000
31/05/2024,109.614624,109.6330032,112.7170029,106.9400024,112.5199966,613263000
03/06/2024,114.9807205,115,115,112.0029984,113.6210022,438392000
04/06/2024,116.4174728,116.4369965,116.5999985,114.0449982,115.7160034,403324000
05/06/2024,122.4194717,122.4400024,122.4489975,117.4680023,118.3710022,528402000
06/06/2024,120.9777145,120.9980011,125.586998,118.3199997,124.0479965,664696000
07/06/2024,120.8677368,120.8880005,121.6920013,118.0220032,119.7699966,412386000
10/06/2024,121.7695847,121.7900009,123.0999985,117.0100021,120.3700027,314162700
11/06/2024,120.8996582,120.9100037,122.8700027,118.7399979,121.7699966,222551200
12/06/2024,125.1892853,125.1999969,126.8799973,122.5699997,123.0599976,299595000
13/06/2024,129.5989075,129.6100006,129.8000031,127.1600037,129.3899994,260704500
14/06/2024,131.8687286,131.8800049,132.8399963,128.3200073,129.9600067,309320400
17/06/2024,130.9687958,130.9799957,133.7299957,129.5800018,132.9900055,288504400
18/06/2024,135.5684052,135.5800018,136.3300018,130.6900024,131.1399994,294335100
20/06/2024,130.7688141,130.7799988,140.7599945,129.5200043,139.8000031,517768400
21/06/2024,126.5591736,126.5699997,130.6300049,124.3000031,127.1200027,655484700
24/06/2024,118.0998993,118.1100006,124.4599991,118.0400009,123.2399979,476060900
25/06/2024,126.0792084,126.0899963,126.5,119.3199997,121.1999969,425787500
26/06/2024,126.3891907,126.4000015,128.1199951,122.5999985,126.1299973,362975900
27/06/2024,123.979393,123.9899979,126.4100037,122.9199982,124.0999985,252571700
28/06/2024,123.5294342,123.5400009,127.7099991,122.75,124.5800018,315516700
01/07/2024,124.2893677,124.3000031,124.8399963,118.8300018,123.4700012,284885500
02/07/2024,122.6595078,122.6699982,123.4100037,121.0299988,121.1299973,218374000
03/07/2024,128.2690277,128.2799988,128.2799988,121.3600006,121.6600037,215749000
05/07/2024,125.8192368,125.8300018,128.8500061,125.6800003,127.3799973,214176700
08/07/2024,128.1890259,128.1999969,130.7700043,127.0400009,127.4899979,237677300
09/07/2024,131.3687744,131.3800049,133.8200073,128.6499939,130.3500061,285366600
10/07/2024,134.898468,134.9100037,135.1000061,132.4199982,134.0299988,248978600
11/07/2024,127.3891068,127.4000015,136.1499939,127.0500031,135.75,374782700
12/07/2024,129.2289581,129.2400055,131.9199982,127.2200012,128.2599945,252680500
15/07/2024,128.4290161,128.4400024,131.3899994,127.1800003,130.5599976,208326200
16/07/2024,126.3491898,126.3600006,129.0399933,124.5800018,128.4400024,214769500
17/07/2024,117.9799042,117.9899979,121.8499985,116.7200012,121.3499985,390086200
18/07/2024,121.0796356,121.0899963,122.4000015,116.5599976,121.8499985,320979500
19/07/2024,117.9199142,117.9300003,121.5999985,117.3700027,120.3499985,217223800
22/07/2024,123.5294342,123.5400009,124.0699997,119.8600006,120.3499985,258068900
23/07/2024,122.5795135,122.5899963,124.6900024,122.0999985,122.7799988,173911000
24/07/2024,114.2402267,114.25,119.9499969,113.4400024,119.1699982,327776900
25/07/2024,112.2703934,112.2799988,116.6299973,106.3000031,113.0400009,460067000
26/07/2024,113.0503235,113.0599976,116.1999969,111.5800018,116.1900024,293399100
29/07/2024,111.580452,111.5899963,116.2799988,111.3000031,113.6900024,248152100
30/07/2024,103.7211304,103.7300034,111.9899979,102.5400009,111.5199966,486833300
31/07/2024,117.0099869,117.0199966,118.3399963,110.8799973,112.9000015,473174200
01/08/2024,109.2006607,109.2099991,120.1600037,106.8099976,117.5299988,523462300
02/08/2024,107.2608185,107.2699966,108.7200012,101.3700027,103.7600021,482027500
05/08/2024,100.4414063,100.4499969,103.4100037,90.69000244,92.05999756,552842400
06/08/2024,104.2410812,104.25,107.7099991,100.5500031,103.8399963,409012100
07/08/2024,98.90154266,98.91000366,108.8000031,98.69000244,107.8099976,411440400
08/08/2024,104.9610214,104.9700012,105.5,97.51999664,102,391910000
09/08/2024,104.7410431,104.75,106.5999985,103.4300003,105.6399994,290844200
12/08/2024,109.0106735,109.0199966,111.0699997,106.2600021,106.3199997,325559900
13/08/2024,116.1300659,116.1399994,116.2300034,111.5800018,112.4400024,312646700
14/08/2024,118.0699005,118.0800018,118.5999985,114.0699997,118.5299988,339246400
15/08/2024,122.8494949,122.8600006,123.2399979,117.4700012,118.7600021,318086700
16/08/2024,124.5693436,124.5800018,125,121.1800003,121.9400024,302589900
19/08/2024,129.9888763,130,130,123.4199982,124.2799988,318333600
20/08/2024,127.2391129,127.25,129.8800049,125.8899994,128.3999939,300087400
21/08/2024,128.4890137,128.5,129.3500061,126.6600037,127.3199997,257883600
22/08/2024,123.7294159,123.7399979,130.75,123.0999985,130.0200043,376189100
23/08/2024,129.3589325,129.3699951,129.6000061,125.2200012,125.8600006,323230300
26/08/2024,126.4491806,126.4599991,131.2599945,124.3700027,129.5700073,331964700
27/08/2024,128.289032,128.3000031,129.1999969,123.8799973,125.0500031,303134600
28/08/2024,125.5992584,125.6100006,128.3300018,122.6399994,128.1199951,448101100
29/08/2024,117.5799408,117.5899963,124.4300003,116.7099991,121.3600006,453023300
30/08/2024,119.3597946,119.3700027,121.75,117.2200012,119.5299988,333751600
03/09/2024,107.9907608,108,116.2099991,107.2900009,116.0100021,477155100
04/09/2024,106.2009125,106.2099991,113.2699966,104.1200027,105.4100037,372470300
05/09/2024,107.2008286,107.2099991,109.6500015,104.7600021,104.9899979,306850700
06/09/2024,102.8212051,102.8300018,108.1500015,100.9499969,108.0400009,413638100
09/09/2024,106.4608917,106.4700012,106.5500031,103.6900024,104.8799973,273912000
10/09/2024,108.0907516,108.0999985,109.4000015,104.9499969,107.8099976,268283700
11/09/2024,116.9000015,116.9100037,117.1900024,107.4199982,109.3899994,441422400
12/09/2024,119.1399994,119.1399994,120.7900009,115.3799973,116.8399963,367100500
13/09/2024,119.0999985,119.0999985,119.9599991,117.5999985,119.0800018,238358300
16/09/2024,116.7799988,116.7799988,118.1800003,114.3600006,116.7900009,248772300
17/09/2024,115.5899963,115.5899963,118.8000031,114.8300018,118.1699982,231925900
18/09/2024,113.3700027,113.3700027,117.6999969,113.2200012,115.8899994,310318900
19/09/2024,117.8700027,117.8700027,119.6600037,117.25,117.3499985,293506400
20/09/2024,116,116,118.6200027,115.3899994,117.0599976,382462400
23/09/2024,116.2600021,116.2600021,116.9899979,114.8600006,116.5500031,206228500
24/09/2024,120.8700027,120.8700027,121.8000031,115.3799973,116.5199966,354966800
25/09/2024,123.5100021,123.5100021,124.9400024,121.6100006,122.0199966,284692900
26/09/2024,124.0400009,124.0400009,127.6699982,121.8000031,126.8000031,302582900
27/09/2024,121.4000015,121.4000015,124.0299988,119.2600021,123.9700012,271009200
30/09/2024,121.4400024,121.4400024,121.5,118.1500015,118.3099976,226553700
01/10/2024,117,117,122.4400024,115.7900009,121.7699966,302094500
02/10/2024,118.8499985,118.8499985,119.3799973,115.1399994,116.4400024,221845900
03/10/2024,122.8499985,122.8499985,124.3600006,120.3399963,120.9199982,277118000
04/10/2024,124.9199982,124.9199982,125.0400009,121.8300018,124.9400024,243678100
07/10/2024,127.7200012,127.7200012,130.6399994,124.9499969,124.9899979,346250200
08/10/2024,132.8899994,132.8899994,133.4799957,129.4199982,130.2599945,285722500
09/10/2024,132.6499939,132.6499939,134.5200043,131.3800049,134.1100006,246191600
10/10/2024,134.8099976,134.8099976,135,131,131.9100037,242311300
11/10/2024,134.8000031,134.8000031,135.7799988,133.6600037,134.0099945,170209500
14/10/2024,138.0700073,138.0700073,139.6000061,136.3000031,136.4700012,232347700
15/10/2024,131.6000061,131.6000061,138.5700073,128.7400055,137.8699951,377831000
16/10/2024,135.7200012,135.7200012,136.6199951,131.5800018,133.9799957,264879700
17/10/2024,136.9299927,136.9299927,140.8899994,136.8699951,139.3399963,306435900
18/10/2024,138,138,138.8999939,137.2799988,138.6699982,176090200
21/10/2024,143.7100067,143.7100067,143.7100067,138,138.1300049,264554500
22/10/2024,143.5899963,143.5899963,144.4199982,141.7799988,142.9100037,226311600
23/10/2024,139.5599976,139.5599976,142.4299927,137.4600067,142.0299988,285930000
24/10/2024,140.4100037,140.4100037,141.3500061,138.4600067,140.8200073,172354900
25/10/2024,141.5399933,141.5399933,144.1300049,140.8000031,140.9299927,205122100
28/10/2024,140.5200043,140.5200043,143.1399994,140.0500031,143,173586700
29/10/2024,141.25,141.25,142.2599945,138.8999939,140.2899933,157593600
30/10/2024,139.3399963,139.3399963,140.3300018,136.8099976,139.5399933,179418100
31/10/2024,132.7599945,132.7599945,137.6100006,132.1100006,137.6000061,270039600
01/11/2024,135.3999939,135.3999939,137.3099976,134.5700073,134.6999969,207127800
04/11/2024,136.0500031,136.0500031,138.9600067,135.5700073,137.2100067,187528200
05/11/2024,139.9100037,139.9100037,140.3699951,137.3300018,137.4499969,160537400
06/11/2024,145.6100006,145.6100006,146.4900055,141.9600067,142.9600067,242043900
07/11/2024,148.8800049,148.8800049,148.9299927,146.1699982,146.3899994,207323300
08/11/2024,147.6300049,147.6300049,149.7700043,146.2599945,148.7700043,175665800
11/11/2024,145.2599945,145.2599945,148.8500061,143.5700073,148.6799927,182325600
12/11/2024,148.2899933,148.2899933,149.6499939,146.0099945,146.7799988,198634700
13/11/2024,146.2700043,146.2700043,149.3300018,145.8999939,149.0700073,191903300
14/11/2024,146.7599945,146.7599945,149,145.5500031,147.6399994,194463300
15/11/2024,141.9799957,141.9799957,145.2400055,140.0800018,144.8699951,250132900
18/11/2024,140.1499939,140.1499939,141.5500031,137.1499939,139.5,221866000
19/11/2024,147.0099945,147.0099945,147.1300049,140.9900055,141.3200073,227834900
20/11/2024,145.8899994,145.8899994,147.5599976,142.7299957,147.4100037,309871700
21/11/2024,146.6699982,146.6699982,152.8899994,140.6999969,149.3500061,400946600
22/11/2024,141.9499969,141.9499969,147.1600037,141.1000061,145.9299927,236406200
25/11/2024,136.0200043,136.0200043,142.0500031,135.8200073,141.9900055,344941900
26/11/2024,136.9199982,136.9199982,139.3000031,135.6699982,137.6999969,189688300
